title,mal_id,type,chapters,volumes,status,genres,score,rank,author,serializations 
Kami no Inu,31455,Manga,23,2,Finished,['Adventure'],,27438,"['Taniguchi, Jiro']",Big Comic
Kid I Ruck!,80363,Manga,23,3,Finished,"['Comedy', 'Drama']",7.58,2095,"['Osada, Yu-Ko']",Young Gangan
Negai,46406,Manga,7,1,Finished,['Horror'],,22870,"['Umezu, Kazuo']",Shounen Sunday
Papa Told Me: Cocohana ver.,72813,Manga,,,Publishing,['Slice of Life'],,37468,"['Haruno, Nanae']",Cocohana
Psycho-Pass: Kanshikan Kougami Shinya,74859,Manga,35,6,Finished,['Sci-Fi'],7.55,2261,"['Gotou, Midori', 'Sai, Natsuo']",Comic Garden
strawberry shortcakes,5273,Manga,23,1,Finished,[],,15912,"['Nananan, Kiriko']",Feel Young
Subaru,6888,Manga,123,11,Finished,['Drama'],7.94,802,"['Soda, Masahito']",Big Comic Spirits
Tokkou no Shima,21042,Manga,70,9,Finished,[],,25711,"['Sato, Shuho']",Manga Times (Weekly)
Wet Moon,47921,Manga,29,3,Finished,"['Mystery', 'Romance']",7.37,3568,"['Kaneko, Atsushi']",Comic Beam
Zero,16325,Manga,22,2,Finished,"['Drama', 'Sports']",7.25,4712,"['Matsumoto, Taiyou']",Big Comic Spirits
Aqua Knight,847,Manga,28,3,Finished,"['Action', 'Adventure', 'Comedy', 'Fantasy']",6.61,12013,"['Kishiro, Yukito']",Ultra Jump
Asatte Dance,1190,Manga,89,7,Finished,"['Drama', 'Romance', 'Ecchi']",6.72,10900,"['Yamamoto, Naoki']",Big Comic Spirits
Dokushin Apartment Dokudamisou,23010,Manga,,35,Finished,"['Comedy', 'Slice of Life']",,20717,"['Fukutani, Takashi']",Manga Times (Weekly)
Gensou Gynaecocracy,86209,Manga,23,2,Finished,"['Comedy', 'Horror', 'Sci-Fi']",5.87,15246,"['Samura, Hiroaki']",Rakuen Le Paradis
Ginga Tetsudou 999 (1996),9705,Manga,46,7,Finished,"['Adventure', 'Drama', 'Fantasy', 'Sci-Fi']",7.85,1015,"['Matsumoto, Leiji']",Big Gold
Gunnm Gaiden,11471,Manga,7,1,Finished,['Action'],7.39,3357,"['Kishiro, Yukito']",Ultra Jump
Haisha,7216,Manga,4,1,Finished,"['Action', 'Sci-Fi']",6.64,11775,"['Kishiro, Yukito']",Ultra Jump
Halcyon Lunch,13887,Manga,11,2,Finished,"['Comedy', 'Sci-Fi', 'Supernatural']",6.78,10195,"['Samura, Hiroaki']",good! Afternoon
Harukaze no Snegurochka,49011,Manga,7,1,Finished,['Romance'],6.6,12161,"['Samura, Hiroaki']",Manga Erotics F
Kamui Den,17839,Manga,71,21,Finished,['Action'],7.26,4568,"['Shirato, Sanpei']",Garo
Kirihito Sanka,1344,Manga,20,2,Finished,['Drama'],7.81,1121,"['Tezuka, Osamu']",Big Comic
Kyuudou Shikon: Kyoto Sanjuusangen-dou Tooshiya Monogatari,5274,Manga,5,1,Finished,[],,15913,"['Hirata, Hiroshi']",Shounen King
Sabu to Ichi Torimono Hikae,12427,Manga,83,17,Finished,"['Action', 'Adventure', 'Drama', 'Romance', 'Slice of Life']",7.33,3869,"['Ishinomori, Shoutarou']",Shounen Sunday
Sekishoku Elegy,9138,Manga,13,1,Finished,"['Drama', 'Slice of Life']",7.18,5380,"['Hayashi, Seiichi']",Garo
Sunzuku no Teiou Ori wa Dokuyaku,45419,Manga,,1,Finished,['Ecchi'],,28346,"['Akiyama, George']",Manga Allman
Watashi wa Shingo,24646,Manga,114,10,Finished,['Sci-Fi'],7.23,4849,"['Umezu, Kazuo']",Big Comic Spirits
Honey Lemon Soda,96145,Manga,,,Publishing,['Romance'],7.75,1307,"['Murata, Mayu']",Ribon Magazine
Koisuru Otome wa Eromanga ni Yume wo Miru,123296,Manga,12,2,Finished,"['Comedy', 'Romance', 'Ecchi']",6.21,14644,"['Yoshikita, Popuri']",Dengeki Daioh
Kochira Katsushikaku Kameari Kouenmae Hashutsujo,733,Manga,1957,200,Finished,"['Award Winning', 'Comedy']",7.32,3962,"['Akimoto, Osamu']",Shounen Jump (Weekly)
Tokyo Aliens,130029,Manga,,,Publishing,"['Action', 'Sci-Fi']",7.53,2372,['NAOE'],GFantasy
Kizoku Tensei: Megumareta Umare kara Saikyou no Chikara wo Eru,131342,Manga,,,Publishing,"['Action', 'Adventure', 'Fantasy']",6.75,10602,"['Miki, Nazuna', 'Hanashima, Hisui']",Manga UP!
Outer Zone,73373,Manga,117,15,Finished,"['Fantasy', 'Horror', 'Mystery', 'Sci-Fi', 'Supernatural']",,37564,"['Mitsuhara, Shin']",Shounen Jump (Weekly)
Armitage III,25614,Manga,11,2,Finished,"['Action', 'Comedy', 'Sci-Fi']",6.28,14404,"['Ikegami, Tatsuya', 'Ohtana, Zarae']",Shounen Captain
Chihou Kishi Hans no Junan,88320,Manga,54,7,Finished,"['Action', 'Adventure', 'Comedy', 'Fantasy']",6.96,8079,"['Hanao, Sutarou', 'Amara']",AlphaPolis Web Manga
Chitei Ryokou,93181,Manga,25,4,Finished,"['Adventure', 'Sci-Fi']",7.08,6570,"['Verne, Jules', 'Kurazono, Norihiko']",Comic Beam
Region,24648,Manga,24,3,Finished,"['Drama', 'Horror']",6.64,11735,"['Fujisawa, Yuki']",Play Comic
Soil,7166,Manga,90,11,Finished,['Mystery'],7.46,2829,"['Kaneko, Atsushi']",Comic Beam
Midara na Jakyou ni Sukuu Mono,117316,Manga,32,5,Finished,"['Drama', 'Ecchi']",5.14,15510,"['Hara, Tsumoi']",Dengeki Daioh
Shingan no Yuusha,109931,Manga,,,Publishing,"['Action', 'Fantasy']",6.27,14407,"['Fast', 'Shirase, Misaki']",Monster Comics
Tama Kick,107775,Manga,29,5,Finished,"['Comedy', 'Ecchi']",6.09,14964,"['Mitsunaga, Yasunori', 'Inomaru']",Young King OURs GH
Yajin,114284,Manga,,,Publishing,"['Horror', 'Supernatural']",6.9,8776,"['Okabe, Uru']",Ura Sunday
Caterpillar,40051,Manga,98,11,Finished,"['Action', 'Ecchi']",6.85,9398,"['Murata, Shinya', 'Hakozaki, Isuka', 'Hayami, Tokisada']",Young Gangan
Doushirou de Gozaru,5398,Manga,79,8,Finished,['Comedy'],7.3,4100,"['Nishimori, Hiroyuki']",Shounen Sunday
Hareluya II: Boy,7636,Manga,295,33,Finished,"['Action', 'Adventure', 'Comedy', 'Drama', 'Romance']",7.73,1385,"['Umezawa, Haruto']",Shounen Jump (Weekly)
Ikenie Touhyou,103814,Manga,70,7,Finished,"['Drama', 'Supernatural']",5.89,15227,"['Kasai, Ryuuya', 'Edogawa, Edogawa']",e Young Magazine
Imouto wa Shishunki,5735,Manga,,10,Finished,"['Comedy', 'Ecchi']",7.09,6472,"['Ujiie, Tozen']",Young Magazine (Monthly)
Isekai Goumon-hime,107035,Manga,15,3,Finished,['Fantasy'],6.39,13825,"['Ayasato, Keishi', 'Yamato, Hina']",ComicWalker
Kuro no Maou,115920,Manga,30,6,Finished,"['Action', 'Drama', 'Fantasy']",6.63,11825,"['Hishikage, Dairi', 'Matoba, Ryou']",ComicWalker
Kuro no Souzou Shoukanshi: Tenseisha no Hangyaku,108684,Manga,26,3,Finished,"['Action', 'Adventure', 'Fantasy']",6.21,14654,"['Ugawa, Hiroki', 'Ikui, Sora']",AlphaPolis Web Manga
Magatsu Wanashi no Yuushagari,123438,Manga,,,Publishing,"['Action', 'Fantasy', 'Supernatural', 'Erotica']",6.22,,['Wadapen.'],Ultra Jump
Saikyou no Shokugyou wa Yuusha demo Kenja demo Naku Kanteishi (Kari) Rashii desu yo?,109045,Manga,,,Publishing,"['Adventure', 'Comedy', 'Fantasy']",6.51,13005,"['Takeda, Atsushi', 'Atekichi']",AlphaPolis Web Manga
Samurai Sensei,92802,Manga,,,Publishing,['Comedy'],,19553,"['Kuroe, S-suke']",Kurofune Zero
Tenkuu no Shiro wo Moratta node Isekai de Tanoshiku Asobitai,122264,Manga,,,Publishing,"['Adventure', 'Fantasy']",6.36,14030,"['Matsuki, Tou', 'Inoue, Mitsuru']",Comp Ace
Zero: The Man of the Creation,34231,Manga,488,78,Finished,[],6.88,9116,"['Satomi, Kei', 'Toozaki, Shirou']",Super Jump
Zombieya Reiko,181,Manga,58,11,Finished,['Horror'],7.07,6627,"['Mikamoto, Rei']",Horror M
(Kari) Hanayome no Yangotonaki Jijou: Rikon Dekitara Ikkaku Senkin!,121700,Manga,13,2,Finished,"['Fantasy', 'Romance']",,32242,"['Usagi, Routo', 'Yuusagi, Kanou']",B's-LOG Comic
"108-kai Korosareta Akuyaku Reijou: Subete wo Omoidashita node, Otome wa Ruby de Kiseki Shimasu",130678,Manga,,,Publishing,"['Comedy', 'Fantasy']",6.72,10932,"['Toriu, Chinori', 'Namakura']",Dengeki Daioh
A Tender Heart: The Story of How I Became a Duke's Maid,131285,Manhwa,103,,Finished,"['Fantasy', 'Romance']",6.9,8754,"['Jooahri', 'Aloha']",Kakao
Asako,124174,Manga,,,Publishing,['Drama'],6.96,8107,"['Yoshida, Morohe']",Dokodemo Young Champion
Baki Gaiden: Scarface,13122,Manga,,,Publishing,['Action'],7.41,3204,"['Itagaki, Keisuke', 'Yamauchi, Yukinao']",Shounen Champion (Weekly)
Eromanga-sensei,72989,Manga,79,12,Finished,"['Comedy', 'Drama', 'Romance']",6.97,7984,"['Fushimi, Tsukasa', 'rin']",Dengeki Daioh
Fushigi no Kuni no Heart no Joou,130777,Manga,13,2,Finished,"['Fantasy', 'Romance']",,33705,"['Yohachi', 'Nagatsuki, Haruka']",Comic Gene
"Ikusei Skill wa Mou Iranai to Yuusha Party wo Kaikosareta node, Taishoku Kingawari ni Moratta ""Ryouchi"" wo Tsuyoku shitemiru",133626,Manga,,,Publishing,"['Adventure', 'Fantasy']",6.65,11658,"['Takahashi, Yoshiyuki', 'Kurooji']",Manga UP!
Kidou Senshi Gundam: Orera Renpou Gurentai,84889,Manga,25,5,Finished,"['Action', 'Sci-Fi']",,39016,"['Sono, Yoshihiro', 'Craps']",Gundam Ace
"Kono Healer, Mendokusai",125180,Manga,,,Publishing,"['Adventure', 'Comedy', 'Fantasy']",7.11,6175,['Tannen ni Hakkou'],ComicWalker
Maseki Gourmet: Mamono no Chikara wo Tabeta Ore wa Saikyou!,121754,Manga,,,Publishing,"['Action', 'Adventure', 'Fantasy']",6.97,8036,"['Sugawara, Kenji', 'Yuuki, Ryou']",Dra-Dra Sharp#
Mofumofu to Isekai Slow Life wo Mezashimasu!,126681,Manga,,,Publishing,"['Action', 'Adventure', 'Fantasy']",6.96,8061,"['Terata, Isaza', 'Kanade']",AlphaPolis Web Manga
Oren's,119138,Manga,,,Publishing,"['Action', 'Adventure', 'Drama']",,31892,"['Takahashi, Hiroshi', 'Kazu, Yanse']",Bessatsu Young Champion
"Osake no Tame ni Otomege Settei wo Buchikowashita Kekka, Akuyaku Reijou ga Cheat Reijou ni Narimashita",129243,Manga,,,Publishing,"['Comedy', 'Fantasy', 'Romance']",6.63,11840,"['Nagao, Uka', 'Yunaka']",ComicWalker
Otonari Voice Chat,89749,Manga,28,4,Finished,"['Comedy', 'Romance']",6.62,12004,"['Kojima, Naonari']",Comic Ryu
Saenai Ryman to Yankee Joshikousei,111404,Manga,,5,Finished,"['Comedy', 'Romance']",7.07,6689,"['Tamaki, Nao']",Hug pixiv
Shinyuu Ouji to Koshiginchaku: Oshi no Ouji ni Kyuukon Sarete Komattemasu,132398,Manga,,,Publishing,"['Comedy', 'Romance']",,29107,"['Magome, Yori', 'Ryuusei, Honey']",Comic Polaris
Strange and Beautiful,112481,Manhwa,155,9,Finished,"['Fantasy', 'Mystery', 'Romance', 'Supernatural']",7.26,4579,['Honey Bee'],Naver Webtoon
Takarakuji de 40-oku Atattanda kedo Isekai ni Ijuusuru,104032,Manga,,,Publishing,['Fantasy'],6.97,7991,"['Suzunoki, Kuro', 'Imai, Mujii']",ComicWalker
Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari,109906,Manga,,,Publishing,"['Comedy', 'Fantasy']",6.94,8343,"['Satou, Toshio', 'Fusemachi, Hajime']",Gangan Online
"Tensei shitara 15-sai no Ouhi deshita: Moto Shachiku no Watashi ga, Toshishita no Kokuou Heika ni Semarareteimasu!?",132376,Manga,,,Publishing,"['Comedy', 'Drama', 'Fantasy', 'Romance']",,38591,"['Katagiri, Atari', 'Ononata, Manimani']",Manga UP!
Tensei shitara Slime Datta Ken: Mamono no Kuni no Arukikata,106118,Manga,,,Publishing,['Fantasy'],7.47,2719,"['Okagiri, Shou']",Comic Ride
The Beloved Little Princess,131287,Manhwa,,,Publishing,"['Comedy', 'Fantasy']",7.18,5438,"['SAHA', 'Dol-dae']",Kakao
Toubousha Elio,121042,Manga,42,5,Finished,"['Action', 'Drama']",6.63,11828,"['Hosokawa, Masami']",Shounen Champion (Weekly)
Uchi no Ojousama ga Hametsu End shika Nai Akuyaku Reijou no You nanode Ore ga Kyuusai Shitai to Omoimasu.,132456,Manga,,,Publishing,"['Comedy', 'Fantasy', 'Romance']",,29124,"['Mizuguchi, Tou', 'Komori, Kiri']",Manga UP!
Kengan Ashura 0,115098,Manga,8,1,Finished,['Action'],7.24,4762,"['Daromeon', 'Sandrovich, Yabako']",Ura Sunday
Prison Princess,99620,One-shot,1,,Finished,"['Comedy', 'Fantasy']",6.67,11488,"['Kaku, Yuuji']",Jump SQ.Crown
Kajiki no Ryourinin,140889,Manga,,,Publishing,"['Action', 'Fantasy', 'Gourmet']",6.85,9468,"['Suzuki, Sanami']",Shounen Jump+
Marriagetoxin,146211,Manga,,,Publishing,"['Action', 'Romance']",7.04,7180,"['Yoda, Mizuki', 'Joumyaku']",Shounen Jump+
The Demonic Contract,139677,Manhwa,,,Publishing,"['Drama', 'Fantasy', 'Romance']",7.35,3739,"['Kim, Yunkyeong', 'Yeoul']",Kakao
MF Ghost,107908,Manga,,,Publishing,[],7.29,4301,"['Shigeno, Shuuichi']",Young Magazine (Weekly)
Bentouya-san no Omotenashi,140550,Manga,,,Publishing,"['Gourmet', 'Romance', 'Slice of Life']",,31315,"['Tomine, Naruse', 'Kita, Midori']",Comic Bridge
Madoromi Barmaid,109091,Manga,,,Publishing,"['Gourmet', 'Slice of Life']",7.3,4084,"['Hayakawa, Pao']",Manga Times (Weekly)
Maiko-san Chi no Makanai-san,107239,Manga,,,Publishing,"['Award Winning', 'Gourmet', 'Slice of Life']",7.85,1022,"['Koyama, Aiko']",Shounen Sunday
Meshinuma.,106074,Manga,,,Publishing,"['Gourmet', 'Slice of Life']",6.96,8143,['Amidamuku'],Comic Zenon
Natsuko no Sake,5264,Manga,131,12,Finished,"['Drama', 'Gourmet', 'Slice of Life']",,15911,"['Oze, Akira']",Morning
Pin to Kona,15993,Manga,68,16,Finished,"['Award Winning', 'Drama', 'Romance']",7.38,3433,"['Shimaki, Ako']",Cheese!
Shinya Shokudou,17988,Manga,,,Publishing,"['Award Winning', 'Gourmet', 'Slice of Life']",7.71,1487,"['Abe, Yarou']",Big Comic Original
Uchi no Shishou wa Shippo ga Nai,117988,Manga,,,Publishing,['Supernatural'],7.12,6135,['TNSK'],good! Afternoon
Wakako-zake,64603,Manga,,,Publishing,"['Gourmet', 'Slice of Life']",7.22,5010,"['Shinkyu, Chie']",Comic Zenon
Zashiki Musume to Ryourinin,121886,Manga,21,4,Finished,"['Gourmet', 'Slice of Life', 'Supernatural']",,32275,['Sahori'],Gangan Online
Ai ga Nakutemo Kutteyukemasu.,13628,Manga,15,1,Finished,"['Comedy', 'Gourmet', 'Slice of Life']",6.56,12528,"['Yoshinaga, Fumi']",Manga Erotics F
Bakumeshi!,123392,Manga,55,6,Finished,['Gourmet'],,32490,"['Tsuchiyama, Shigeru']",Manga Goraku
Box Kei!,12007,Manga,7,2,Finished,['Drama'],,17189,"['Tamura, Yumi']",Betsucomi
Chuuousen Cinema Paradise,11139,One-shot,1,,Finished,['Comedy'],6.53,12810,"['Higashimura, Akiko']",Cookie
Cinderella no Kake,24468,Manga,3,1,Finished,['Romance'],7.06,6792,"['Sagara, Kyouko', 'Yardley, Cathy']",Harlequin
"Fly, Daddy, Fly",16018,Manga,17,2,Finished,"['Drama', 'Slice of Life']",7.24,4771,"['Akishige, Manabu', 'Kaneshiro, Kazuki']",Young Sunday (Weekly)
Fukuyadou Honpo,14268,Manga,50,11,Finished,['Drama'],7.76,1288,"['Yuuchi, Yayomi']",Bouquet
Fuyu no Doubutsuen,14931,Manga,7,1,Finished,"['Drama', 'Slice of Life']",7.51,2491,"['Taniguchi, Jiro']",Big Comic Original Zoukan
Gakuyaura Ouji,625,Manga,6,2,Finished,"['Drama', 'Romance', 'Slice of Life']",7.44,2966,"['Sakurakouji, Kanoko']",Betsucomi
Gokusen Kanketsu-hen,25805,Manga,6,1,Finished,"['Action', 'Comedy', 'Drama', 'Romance']",7.75,1329,"['Morimoto, Kozueko']",YOU
Houchou Mushuku Shoubu Tabi,121279,Manga,33,4,Finished,['Gourmet'],,32182,"['Tsuchiyama, Shigeru']",Bessatsu Manga Goraku
Lock On!,18361,Manga,18,2,Finished,"['Comedy', 'Romance', 'Slice of Life']",7.28,4329,"['Tsuchida, Kenta']",Shounen Jump (Weekly)
Minos no Beef 100%,127724,Manga,6,1,Finished,"['Comedy', 'Gourmet', 'Slice of Life']",,37885,"['Yuki, Shushu']",Comic Meteor
Namida no Tantanmen,94968,One-shot,1,,Finished,"['Drama', 'Slice of Life']",6.64,11738,"['Takahashi, Tsutomu']",Afternoon
Oishii Kamishama,81083,Manga,39,3,Finished,['Comedy'],,38536,"['Fujisawa, Tooru']",Shounen Sunday
Oouso Swing,26795,Manga,5,1,Finished,"['Comedy', 'Romance']",6.75,10540,"['Tsujita, Ririko']",LaLa
"Owari Nochi, Asanagi-kurashi.",105753,Manga,14,3,Finished,"['Fantasy', 'Slice of Life']",7.37,3543,"['Morino, Kikori']",Alterna pixiv
Real Clothes,14700,Manga,102,13,Finished,"['Drama', 'Romance']",7.49,2615,"['Makimura, Satoru']",YOU
Remote,499,Manga,100,10,Finished,"['Action', 'Mystery', 'Ecchi']",6.9,8780,"['Kibayashi, Shin', 'Koshiba, Tetsuya']",Young Magazine (Weekly)
Sakuran,2061,Manga,13,1,Finished,['Drama'],7.06,6873,"['Anno, Moyoco']",Evening
Shouwa Genroku Rakugo Shinjuu,26704,Manga,31,10,Finished,"['Award Winning', 'Drama']",8.26,316,"['Kumota, Haruko']",ITAN
"Skill ""Daidokoro Shoukan"" wa Sugoi!: Isekai de Gohan Tsukutte Point Tamemasu",120905,Manga,11,2,Finished,"['Comedy', 'Fantasy', 'Gourmet', 'Romance']",6.76,10425,"['Shidou, Murasaki', 'Shippo, Tanuki']",B's-LOG Comic
Tetsuwan Girl,4034,Manga,92,9,Finished,"['Drama', 'Slice of Life', 'Sports']",7.45,2887,"['Takahashi, Tsutomu']",Morning
Tokyo Crazy Paradise,762,Manga,111,19,Finished,"['Action', 'Comedy', 'Drama', 'Romance']",8.31,263,"['Nakamura, Yoshiki']",Hana to Yume
Tokyo Tarareba Musume,70983,Manga,31,9,Finished,"['Comedy', 'Romance']",7.57,2146,"['Higashimura, Akiko']",Kiss
Tonari wa Nani wo Kuu Hito zo,111185,Manga,14,3,Finished,"['Comedy', 'Gourmet', 'Romance', 'Slice of Life']",7.4,3244,"['Fujitsuka, Yuki']",Ane LaLa
"Wakeari Akuyaku Reijou wa, Konyaku Hakigo no Jinsei wo Jiyuu ni Ikiru",118957,Manga,30,4,Finished,"['Fantasy', 'Romance']",6.47,13314,"['Uzuki, Mitsubi', 'Tomizuki, Ichino']",AlphaPolis Web Manga
Yukari-chan,80181,Manga,8,1,Finished,['Slice of Life'],,38414,"['Tsunamoto, Masaya', 'Yuu']",Shounen Jump+
...Seishunchuu!,7886,Manga,,2,Finished,"['Comedy', 'Romance']",6.9,8779,"['Kurihara, Mamoru']",Dessert
Ai wo Choudai!,5357,Manga,16,4,Finished,"['Comedy', 'Romance']",7.13,5970,"['Ooya, Kazumi']",Petit Comic Zoukan
Aikagi-kun to Shiawase Gohan,130874,Manga,,,Publishing,"['Comedy', 'Gourmet', 'Romance', 'Slice of Life']",7.02,7446,"['Kuromugi, Hajime']",Comic Newtype
Aku no Kadou wo Ikimashou,143362,Manga,,,Publishing,"['Fantasy', 'Romance']",,29185,"['Yamashiro, Umeta', 'Mafuyubi']",Comic ZERO-SUM
Akuyaku Reijou tte Nani wo Sureba Iindakke?,132852,Manga,,,Publishing,['Romance'],,27632,"['soy', 'Sagara, Naho']",Berry's Fantasy
Akuyaku Reijou wa Nightingale wo Mezasu,134708,Manga,,,Publishing,"['Comedy', 'Fantasy', 'Romance']",,34396,"['Oda, Suzuka', 'Sato']",MangaONE
Bar Lemon Heart,96899,Manga,,,Publishing,"['Gourmet', 'Slice of Life']",,20916,"['Furuya, Mitsutoshi']",Manga Action
Bari Haken,5926,Manga,34,4,Finished,['Comedy'],7.2,5169,"['Suzuki, Shinya']",Shounen Jump (Weekly)
Boukyaku no Sachiko,77813,Manga,,,Publishing,"['Comedy', 'Gourmet', 'Slice of Life']",,38080,"['Abe, Jun']",Big Comic Spirits
Chairudo,10543,Manga,,7,Finished,"['Horror', 'Sci-Fi', 'Supernatural']",,16852,"['Ogino, Makoto']",Young Jump
Conveni Ojousama,110196,Manga,,,Publishing,['Comedy'],,29977,"['Matsumoto, Asumu']",Shounen Magazine (Monthly)
Cooking Papa,24841,Manga,,,Publishing,"['Gourmet', 'Slice of Life']",7.32,3937,"['Ueyama, Tochi']",Morning
Dandara Gohan,111219,Manga,,,Publishing,"['Gourmet', 'Slice of Life']",,30311,"['Tonogaya, Miyuki']",pixiv Comic
Deka Wanko,13094,Manga,,,Publishing,"['Action', 'Comedy', 'Mystery']",7.06,6799,"['Morimoto, Kozueko']",YOU
Delicious!,1768,Manga,,7,Finished,"['Gourmet', 'Romance']",,15603,"['Kobayashi, Miyuki', 'Ayumi, Yui']",Nakayoshi
Ekiben Hitoritabi,28305,Manga,151,15,Finished,"['Gourmet', 'Slice of Life']",,27122,"['Sakurai, Kan', 'Hayase, Jun']",Manga Action
Fermat no Ryouri,120467,Manga,,,Publishing,"['Gourmet', 'Slice of Life']",,32051,"['Kobayashi, Yuugo']",Shounen Magazine (Monthly)
Fujoshi Kanojo.,10804,Manga,23,5,Finished,"['Comedy', 'Romance']",7.14,5908,"['Shinba, Rize', 'Pentabu']",Comic B's-LOG
Glass no Kamen,1469,Manga,,49,On Hiatus,"['Drama', 'Romance']",8.44,156,"['Miuchi, Suzue']",Bessatsu Hana to Yume
Gohoubi Gohan,118923,Manga,,,Publishing,"['Gourmet', 'Slice of Life']",,31836,"['Komo, Tomoko']",Manga Times (Weekly)
Gokudou Meshi,28307,Manga,,10,Finished,['Gourmet'],,33640,"['Tsuchiyama, Shigeru']",Manga Action
Hazure Potion ga Shouyu Datta node Ryouri Suru Koto ni Shimashita,133639,Manga,,,Publishing,"['Fantasy', 'Slice of Life']",,34198,"['Fuji, Tomato', 'Risuno']",Gaugau Monster
Hyakushou Kizoku,21389,Manga,,,Publishing,"['Comedy', 'Slice of Life']",7.4,3244,"['Arakawa, Hiromu']",Wings
Isekai Rakugo,118647,Manga,,,Publishing,"['Comedy', 'Fantasy']",,31786,"['Gotsubo, Ryuuji', 'Sujaku, Shingo']",Young Ace UP
Izakaya Bottakuri,97646,Manga,,,Publishing,"['Gourmet', 'Slice of Life']",,21076,"['Shiwasuda', 'Akikawa, Takimi']",AlphaPolis Web Manga
Kakuriyo no Yadomeshi: Ayakashi Oyado ni Yomeiri shimasu.,110677,Manga,,,Publishing,"['Gourmet', 'Supernatural']",7.59,2011,"['Ioka, Wako', 'Yuuma, Midori']",B's-LOG Comic
Kingyoya Koshoten,11989,Manga,,,Publishing,['Slice of Life'],7.14,5912,"['Yoshizaki, Seimu']",Ikki
Koufuku Graffiti,73865,Manga,75,7,Finished,"['Comedy', 'Gourmet', 'Slice of Life']",6.94,8393,"['Kawai, Makoto']",Manga Time Kirara Miracle!
KuiTan,20268,Manga,116,16,Finished,"['Gourmet', 'Mystery']",,25444,"['Terasawa, Daisuke']",Evening
Mousou Shoujo Otaku-kei,1244,Manga,51,7,Finished,"['Comedy', 'Romance', 'Ecchi']",7.52,2410,"['Konjou, Natsumi']",Comic High!
Neko Ramen,8078,Manga,95,6,Finished,['Comedy'],7.2,5156,"['Sonishi, Kenji']",Comic Blade
Oishinbo,8820,Manga,1039,111,On Hiatus,"['Award Winning', 'Drama', 'Gourmet', 'Slice of Life']",7.34,3810,"['Kariya, Tetsu', 'Hanasaki, Akira']",Big Comic Spirits
"Onee Danshi, Hajimemasu.",109323,Manga,63,4,Finished,['Comedy'],,29721,"['Ike, Junko']",LaLa DX
"Otome Game Rokushuume, Auto Mode ga Kiremashita.",132559,Manga,,,Publishing,"['Fantasy', 'Romance']",,27595,"['Soratani, Reina', 'Subaru, Kazusa']",Gangan Online
Papa to Oyaji no Uchi Gohan,90421,Manga,66,13,Finished,"['Comedy', 'Gourmet', 'Slice of Life']",,18926,"['Toyota, Yuu']",Comic Bunch
Saikyou no Kanteishi tte Dare no Koto?: Manpuku Gohan de Isekai Seikatsu,114539,Manga,,,Publishing,['Fantasy'],,31012,"['Fujiwara, Rika', 'Minatose, Tsukasa']",B's-LOG Comic
Shiosai no Majo,135392,Manga,13,2,Finished,"['Fantasy', 'Slice of Life']",,34511,['Mogusu'],Febri
Shounin Yuusha wa Isekai wo Gyuujiru!: Saibai Skill de Nandemo Fuyashichaimasu,120132,Manga,,,Publishing,"['Adventure', 'Fantasy']",6.46,13425,"['Juuichiya, Sui', 'Sagami, Akira']",Comic Garden
Suterare Seijo no Isekai Gohan Tabi: Kakure Skill de Camping Car wo Shoukan shimashita,135566,Manga,,,Publishing,"['Fantasy', 'Gourmet', 'Romance', 'Slice of Life']",,34548,"['Kogami, Nana', 'Yoneori']",B's-LOG Comic
Tetsunabe no Jan,1773,Manga,251,27,Finished,"['Action', 'Comedy', 'Gourmet']",7.26,4561,"['Saijou, Shinji']",Shounen Champion (Weekly)
Toraware Gokko,8032,Manga,26,6,Finished,['Romance'],,16331,"['Sakamoto, Miku']",The Hana to Yume
Tsukikage Baby,44591,Manga,45,9,Finished,"['Drama', 'Romance']",7.35,3713,"['Kodama, Yuki']",Flowers (Monthly)
Yama to Shokuyoku to Watashi,102630,Manga,,,Publishing,"['Gourmet', 'Slice of Life']",,22635,"['Shinanogawa, Hideo']",Kurage Bunch
Yuujou Survival!,19144,Manga,,2,Finished,[],,25147,[],Hana to Yume
Zippy Ziggy,3368,Manhwa,86,11,Finished,['Comedy'],7.49,2603,"['Kim, Yeong-Eun', 'Hwang, Seung-Man']",Chance
1-nichi Gaishutsuroku Hanchou,110996,Manga,,,Publishing,"['Comedy', 'Gourmet', 'Slice of Life']",,26216,"['Hagiwara, Tensei', 'Uehara, Motomu', 'Arai, Kazuya']",Young Magazine (Weekly)
5-ji kara 9-ji made,17743,Manga,106,16,Finished,"['Drama', 'Romance']",6.57,12408,"['Aihara, Miki']",Cheese!
Chotto Ippai!,107920,Manga,,,Publishing,"['Comedy', 'Slice of Life']",7.13,6005,['Kayou'],Manga Time Kirara Forward
Darling wa Namamono ni Tsuki,2536,Manga,40,8,Finished,"['Comedy', 'Romance']",7.38,3421,"['Yoshihara, Yuki']",Petit Comic
Diamond Life,11604,Manga,14,3,Finished,"['Drama', 'Romance']",7.38,3447,"['Fujiwara, Akira']",Petit Comic
Hokusai to Meshi sae Areba,88603,Manga,,,Publishing,['Gourmet'],,39992,"['Suzuki, Sanami']",Young Magazine the 3rd
