title,mal_id,type,chapters,volumes,status,genres,score,rank,author,serializations 
Koi no Jumon,34581,Manga,5,1,Finished,['Boys Love'],,34169,"['Ooya, Kazumi']",Asuka Ciel
Koi Shika Dekinai yo,15172,Manga,7,1,Finished,"['Boys Love', 'Erotica']",7.01,,"['Honjou, Rie']",Hanaoto
Koi wa Ina Mono Myouna Mono,2449,Manga,5,1,Finished,"['Boys Love', 'Comedy', 'Drama', 'Erotica']",7.39,,"['Tsuda, Mikiyo']",Dear+
Koibitogokoro,32035,Manga,6,1,Finished,"['Boys Love', 'Comedy', 'Romance', 'Slice of Life', 'Erotica']",7.92,,"['Kanda, Neko']",drap
Koisuru Bitch-kun,41561,Manga,8,1,Finished,"['Boys Love', 'Erotica']",7.02,,"['Furukawa, Fumi']",Daria
Koisuru Maid Shounen,2267,Manga,12,2,Finished,"['Boys Love', 'Erotica']",7.11,,['CJ Michalski'],Be x Boy GOLD
Konna Otoko wa Aisareru,2260,Manga,6,1,Finished,"['Boys Love', 'Erotica']",7.39,,"['Honjou, Rie']",Hanaoto
Kono Akuma me!,19503,Manga,4,1,Finished,"['Action', 'Boys Love', 'Comedy', 'Drama', 'Romance', 'Erotica']",,,"['Mayama, Jun']",Dear+
Kono Yo no Owari e no Tabi,9004,Manga,12,1,Finished,['Fantasy'],7.26,4550,['Nishioka Kyoudai'],AX
Kore ga Koi!,115819,Manga,6,1,Finished,"['Boys Love', 'Erotica']",7.16,,"['Kanda, Neko']",Reijin
Koroshiya 1,932,Manga,114,10,Finished,"['Action', 'Drama', 'Horror']",7.71,1478,"['Yamamoto, Hideo']",Young Sunday (Weekly)
Koyoi wa Kimi to Chi no Kisu wo,8653,Manga,5,1,Finished,"['Boys Love', 'Erotica']",7.13,,"['Tateno, Makoto']",Dear+
Kuro,67979,Manga,22,3,Finished,"['Mystery', 'Slice of Life', 'Supernatural']",7.69,1541,['Soumatou'],Tonari no Young Jump
Kuro Ihon,93556,Manga,8,1,Finished,['Horror'],6.22,14628,"['Hokazono, Masaya', 'Takaminato, Motosuke']",KiSSCA
Kyoudai Gentei!: Brother x Brother,2779,Manga,26,5,Finished,"['Boys Love', 'Drama', 'Romance', 'Erotica']",7.6,,"['Kisaragi, Hirotaka']",Asuka Ciel
Kyoufu no Juusou,109543,One-shot,1,,Finished,['Horror'],7.57,2157,"['Ito, Junji']",Nemuki+
Kyuusai no Hi,94022,Manga,12,1,Finished,[],7.25,4668,['Nishioka Kyoudai'],AX
Prison School,25297,Manga,278,28,Finished,"['Award Winning', 'Comedy', 'Romance', 'Ecchi']",7.52,2406,"['Hiramoto, Akira']",Young Magazine (Weekly)
Masamune-kun no Revenge,46716,Manga,61,11,Finished,"['Comedy', 'Romance']",7.3,4106,"['Tiv', 'Takeoka, Hazuki']",Comic REX
Saenai Heroine no Sodatekata: Koisuru Metronome,62083,Manga,51,10,Finished,"['Comedy', 'Drama', 'Romance']",7.99,712,"['Musha, Sabu', 'Maruto, Fumiaki']",Big Gangan
"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",117886,Manga,,,Publishing,"['Action', 'Fantasy']",7.06,6834,"['Sumeragi, Hamao', 'Tsukiyo, Rui']",Young Ace UP
Citrus+,117083,Manga,,,Publishing,"['Drama', 'Girls Love']",7.7,1534,['Saburouta'],Comic Yuri Hime
Lonely Girl ni Sakaraenai,123270,Manga,,,Publishing,"['Girls Love', 'Slice of Life']",7.76,1292,['Kashikaze'],Comic Yuri Hime
School Zone,120403,Manga,,,Publishing,"['Comedy', 'Girls Love', 'Slice of Life']",7.72,1452,['Ningiyau'],MAGxiv
Adachi to Shimamura,77597,Light Novel,,,Publishing,"['Girls Love', 'Slice of Life']",8.33,237,"['Iruma, Hitoma', 'Ousaka, Nozomi']",Dengeki Bunko Magazine
Kimi ni Tsumugu Bouhaku,128367,Manga,20,3,Finished,['Girls Love'],7.34,3823,"['Yasaku, Shuu']",Manga Life STORIA Dash
"Kyou, Koshiba Aoi ni Aetara.",120947,Manga,,,Publishing,"['Drama', 'Girls Love']",6.91,8641,"['Takeoka, Hazuki', 'Fly']",Comic REX
Sasayaku You ni Koi wo Utau,118625,Manga,,,Publishing,['Girls Love'],8.07,572,"['Takeshima, Eku']",Comic Yuri Hime
Dungeon Seeker,98820,Manga,33,4,Finished,"['Action', 'Fantasy']",6.64,11714,"['Mizu, Seijuurou', 'Sakamoto 666']",AlphaPolis Web Manga
Historie,2924,Manga,,,Publishing,"['Action', 'Adventure', 'Award Winning', 'Drama']",8.2,387,"['Iwaaki, Hitoshi']",Afternoon
Isekai Meikyuu no Saishinbu wo Mezasou,122481,Manga,,,Publishing,"['Action', 'Adventure', 'Drama', 'Fantasy']",6.83,9602,"['Warinai, Tarisa', 'Satou, Keisuke']",Comic Gardo
Oukoku e Tsuzuku Michi: Dorei Kenshi no Nariagari Harem Life,122925,Manga,,,Publishing,"['Action', 'Adventure', 'Fantasy', 'Erotica']",6.78,,"['Yumizu, Kai', 'Itou, Toshinori']",Comic Hu
Yajin Tensei,120309,Manga,,,Publishing,"['Action', 'Adventure', 'Fantasy']",7.35,3692,"['Kobayashi, Takahito', 'Yajin']",Dengeki Daioh
Yondome wa Iya na Shizokusei Majutsushi,114849,Manga,,,Publishing,"['Action', 'Drama', 'Fantasy']",7.06,6879,"['Densuke', 'Kojima, Takehiro']",ComicWalker
Claymore,583,Manga,159,27,Finished,"['Action', 'Adventure', 'Fantasy', 'Horror']",8.31,260,"['Yagi, Norihiro']",Jump SQ.
Re:Monster,73271,Manga,,,Publishing,"['Action', 'Adventure', 'Fantasy']",7.45,2858,"['Kobayakawa, Haruyoshi', 'Kanekiru, Kogitsune']",AlphaPolis Web Manga
Kishibe Rohan wa Ugokanai,61959,Manga,,,Publishing,"['Mystery', 'Supernatural']",7.75,1303,"['Araki, Hirohiko']",Shounen Jump (Weekly)
Shiori Experience: Jimi na Watashi to Hen na Ojisan,87397,Manga,,,Publishing,"['Comedy', 'Supernatural']",8.3,284,"['Osada, Yu-Ko', 'Machida, Kazuya']",Big Gangan
Tomie,912,Manga,20,3,Finished,"['Drama', 'Horror', 'Supernatural']",7.77,1266,"['Ito, Junji']",Nemuki
Arslan Senki,51233,Manga,,,Publishing,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Supernatural']",7.69,1554,"['Arakawa, Hiromu', 'Tanaka, Yoshiki']",Bessatsu Shounen Magazine
Blade of the Immortal,658,Manga,207,30,Finished,"['Action', 'Adventure', 'Drama', 'Supernatural']",8.43,165,"['Samura, Hiroaki']",Afternoon
Hells Angels,1853,Manga,21,3,Finished,"['Action', 'Comedy', 'Fantasy']",6.92,8559,"['Hiromoto, Shinichi']",Ultra Jump
Hidamari Sketch,1362,Manga,,,Publishing,"['Comedy', 'Slice of Life']",8.02,663,"['Aoki, Ume']",Manga Time Kirara Carat
Kichikujima,77247,Manga,,,Publishing,['Horror'],5.73,15355,"['Hokazono, Masaya']",Web Comic Gamma
Neon Genesis Evangelion,698,Manga,97,14,Finished,"['Action', 'Drama', 'Mystery', 'Sci-Fi']",8.56,93,"['Sadamoto, Yoshiyuki']",Young Ace
Reiwa Hanamaru Gakuen,120919,Manga,34,3,Finished,"['Comedy', 'Slice of Life']",7.35,3669,['Kotobuki'],Comic Days
Shimeji Simulation,117851,Manga,,,Publishing,['Slice of Life'],8.22,366,['Tsukumizu'],Comic Cune
Gachiakuta,144180,Manga,,,Publishing,"['Action', 'Mystery', 'Sci-Fi']",7.72,1428,"['Urana, Kei']",Shounen Magazine (Weekly)
Hajimete no Suwa-san,130238,Manga,,,Publishing,"['Comedy', 'Romance']",7.07,6731,"['Manuma, Yasuka']",Gangan Joker
Isekaigaeri no Yuusha ga Gendai Saikyou!,120446,Manga,,,Publishing,"['Action', 'Fantasy']",6.43,13619,"['Sameda, Koban', 'Shiraishi, Arata']",Manga UP!
Kage no Jitsuryokusha ni Naritakute!,119022,Manga,,,Publishing,"['Action', 'Comedy', 'Fantasy']",8.25,328,"['Sakano, Anri', 'Aizawa, Daisuke']",Comp Ace
Otomege no Mob desura Nai n da ga,133650,Manga,,,Publishing,"['Comedy', 'Fantasy', 'Romance']",7.19,5264,"['Gyokuro', 'Himeno, Meno']",Manga UP!
Senyuu.,42531,Manga,32,2,Finished,"['Adventure', 'Comedy', 'Fantasy']",8,681,"['Haruhara, Robinson']",Jump SQ.
Sousou no Frieren,126287,Manga,,,Publishing,"['Adventure', 'Award Winning', 'Fantasy']",8.57,91,"['Yamada, Kanehito', 'Abe, Tsukasa']",Shounen Sunday
Toaru Majutsu no Index Gaiden: Toaru Kagaku no Railgun,7776,Manga,,,Publishing,"['Action', 'Comedy', 'Sci-Fi']",8.26,316,"['Kamachi, Kazuma', 'Fuyukawa, Motoi']",Dengeki Daioh
Umineko no Naku Koro ni - Episode 3: Banquet of the Golden Witch,16081,Manga,22,5,Finished,"['Drama', 'Horror', 'Mystery']",8.37,206,"['Natsumi, Kei', 'Ryukishi07']",Gangan Joker
1,58151,Manga,13,1,Finished,"['Action', 'Drama']",6.26,14463,"['Yamamoto, Hideo']",Young Sunday (Weekly)
Aho Girl,47102,Manga,155,12,Finished,['Comedy'],6.96,8082,['Hiroyuki'],Bessatsu Shounen Magazine
Angel Densetsu,838,Manga,89,15,Finished,"['Action', 'Comedy', 'Romance']",8.31,261,"['Yagi, Norihiro']",Shounen Jump (Monthly)
Animored!!,104318,One-shot,1,,Finished,"['Action', 'Fantasy']",6.46,13408,"['Amano, Youichi']",Jump Cross
Ashigei Shoujo Komura-san,116918,Manga,57,4,Finished,"['Comedy', 'Romance', 'Ecchi']",6.46,13388,"['Haiba, Nemumi']",Shounen Champion (Weekly)
Ashita no Joe,1303,Manga,171,20,Finished,"['Drama', 'Slice of Life', 'Sports']",8.95,14,"['Kajiwara, Ikki', 'Chiba, Tetsuya']",Shounen Magazine (Weekly)
Berserk: Shinen no Kami 2,92299,One-shot,1,,Finished,[],8.45,151,"['Miura, Kentarou']",Young Animal
Boku yori Medatsu na Ryuugakusei,132593,Manga,16,2,Finished,"['Comedy', 'Fantasy', 'Romance']",6.96,8108,"['Yuzuriha, Kenta']",Shounen Jump+
Eyeshield 21,43,Manga,333,37,Finished,['Sports'],8.49,128,"['Inagaki, Riichiro', 'Murata, Yusuke']",Shounen Jump (Weekly)
Hazuki Kanon wa Amakunai.,92526,Manga,38,3,Finished,"['Comedy', 'Romance']",7.05,6939,['Kobashiko'],Manga 4-koma Palette
High Score Girl,44501,Manga,65,10,Finished,['Comedy'],8.09,539,"['Oshikiri, Rensuke']",Big Gangan
Hikaru no Go,20,Manga,198,23,Finished,"['Award Winning', 'Comedy', 'Drama', 'Supernatural']",8.12,490,"['Obata, Takeshi', 'Hotta, Yumi']",Shounen Jump (Weekly)
Kakkou no Iinazuke,122397,One-shot,1,,Finished,"['Comedy', 'Romance']",7.15,5681,"['Yoshikawa, Miki']",Shounen Magazine (Weekly)
Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,111770,Manga,37,6,Finished,"['Comedy', 'Romance', 'Ecchi']",6.7,11048,"['CHuN', 'Hanama, Tomo', 'iimAn']",Dragon Age
Mangaka-san to Assistant-san to,11294,Manga,160,10,Finished,"['Comedy', 'Slice of Life', 'Ecchi']",7.53,2399,['Hiroyuki'],Young Gangan
Midari ni Midara na Kuroyukihime Online,105093,Manga,28,4,Finished,"['Comedy', 'Ecchi']",6.55,12655,"['Mocoyama, Jin', 'Uzume']",e Young Magazine
Midashitai Giya-san to Midarenai Tadamichi,123907,Manga,18,2,Finished,"['Comedy', 'Ecchi']",6.27,14446,"['Sugawara, Yuutarou']",Magazine pocket
Misumisou,45721,Manga,21,3,Finished,['Horror'],6.6,12177,"['Oshikiri, Rensuke']",Horror M
Moujuusei Shounen Shoujo,101071,Manga,20,3,Finished,"['Comedy', 'Romance', 'Ecchi']",6.72,10877,"['Nakata, Yumi']",Champion RED
Nisekoi,31499,Manga,229,25,Finished,"['Comedy', 'Romance']",7.74,1354,"['Komi, Naoshi']",Shounen Jump (Weekly)
Osananajimi ni Najimitai,111942,Manga,24,3,Finished,"['Comedy', 'Romance']",7.17,5520,"['Araido, Kagiri']",Comic Flapper
Otome no Harawata Hoshi no Iro,116889,Manga,17,4,Finished,"['Comedy', 'Sci-Fi', 'Ecchi']",6.64,11801,"['Ishito, Yuura']",Jump SQ.
Rengoku no Ashe,89199,One-shot,1,,Finished,"['Action', 'Fantasy']",7.23,4888,"['Endou, Tatsuya']",Jump SQ.
Rosario to Vampire,894,Manga,40,10,Finished,"['Action', 'Comedy', 'Fantasy', 'Romance', 'Supernatural', 'Ecchi']",7.64,1783,"['Ikeda, Akihisa']",Shounen Jump (Monthly)
Saitou-kun wa Esper Rashii,26651,Manga,27,4,Finished,"['Comedy', 'Romance', 'Supernatural', 'Ecchi']",6.72,10896,"['Imigi, Muru']",Comic Gum
Samon-kun wa Summoner,93065,Manga,89,10,Finished,"['Comedy', 'Supernatural']",7.15,5798,"['Numa, Shun']",Shounen Jump (Weekly)
Shaman King,50,Manga,288,32,Finished,"['Action', 'Adventure', 'Comedy', 'Supernatural']",7.81,1127,"['Takei, Hiroyuki']",Shounen Jump (Weekly)
Shaman King Kanzenban,12917,Manga,33,,Finished,"['Action', 'Adventure', 'Comedy', 'Supernatural']",8.11,520,"['Takei, Hiroyuki']",Jump SQ.
Shaman King Zero,33389,Manga,12,2,Finished,"['Comedy', 'Drama', 'Supernatural']",7.52,2416,"['Takei, Hiroyuki']",Jump X
Shinigami-sama to 4-nin no Kanojo,57545,Manga,18,3,Finished,"['Comedy', 'Romance', 'Supernatural']",7.22,4921,"['Suyama, Shinya', 'CHuN']",Gangan Joker
Shokugeki no Souma,45757,Manga,325,36,Finished,['Gourmet'],7.97,733,"['Saeki, Shun', 'Tsukuda, Yuuto', 'Morisaki, Yuki']",Shounen Jump (Weekly)
Shonan Junai Gumi!,445,Manga,267,31,Finished,"['Action', 'Comedy', 'Drama', 'Romance']",8.24,335,"['Fujisawa, Tooru']",Shounen Magazine (Weekly)
Shoujo Fujuubun,94396,Manga,27,3,Finished,['Mystery'],7.72,1418,"['Hattori, Mitsuru', 'NISIO, ISIN']",Young Magazine (Weekly)
Soul Eater,908,Manga,117,25,Finished,"['Action', 'Fantasy', 'Supernatural']",8.09,545,"['Ookubo, Atsushi']",Shounen Gangan
Toaru Majutsu no Index SS,31651,Light Novel,28,2,Finished,"['Comedy', 'Supernatural']",7.96,755,"['Kamachi, Kazuma', 'Haimura, Kiyotaka']",Dengeki Bunko Magazine
Umineko no Naku Koro ni - Episode 2: Turn of the Golden Witch,9547,Manga,28,5,Finished,"['Drama', 'Horror', 'Mystery', 'Supernatural']",7.84,1036,"['Suzuki, Jirou', 'Ryukishi07']",GFantasy
100-man no Inochi no Ue ni Ore wa Tatteiru,99449,Manga,,,Publishing,"['Action', 'Drama', 'Fantasy']",7.06,6814,"['Nao, Akinari', 'Yamakawa, Naoki']",Bessatsu Shounen Magazine
4 Cut Hero,99177,Manhwa,,,Publishing,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance']",8.04,628,['Gojira-kun'],Lezhin Comics Webtoon
Adamas no Majo-tachi,115070,Manga,,,Publishing,"['Comedy', 'Erotica']",6.14,,"['Imai, Yuu']",Young Magazine (Monthly)
Air Gear,74,Manga,358,37,Finished,"['Action', 'Award Winning', 'Supernatural', 'Ecchi']",7.8,1174,['Oh! Great'],Shounen Magazine (Weekly)
Amano Megumi wa Sukidarake!,95206,Manga,280,28,Finished,"['Comedy', 'Ecchi']",6.77,10263,['Nekoguchi'],Shounen Sunday
Bijin Onna Joushi Takizawa-san,108520,Manga,,,Publishing,"['Comedy', 'Slice of Life', 'Ecchi']",6.94,8311,['Yanbaru'],Dra-Dra Sharp#
Black Gakkou ni Tsutometeshimatta Sensei,114003,Manga,,,Publishing,"['Comedy', 'Ecchi']",6.27,14410,['Souryuu'],Comic Heaven
Bukiyou na Senpai.,123694,Manga,,,Publishing,"['Comedy', 'Romance']",7.11,6159,"['Kudou, Makoto']",Young Gangan
Creepy Cat: Neko to Watashi no Kimyou na Seikatsu,124622,Manga,,4,Finished,"['Comedy', 'Slice of Life', 'Supernatural']",7.14,5815,"['Valent, Cotton']",twi4
Debby the Corsifa wa Makezugirai,132749,Manga,,,Publishing,"['Comedy', 'Supernatural', 'Ecchi']",6.79,10077,"['Hirakata, Masahiro']",Shounen Jump+
Detective Conan,1061,Manga,,,Publishing,"['Adventure', 'Award Winning', 'Comedy', 'Mystery']",8.29,287,"['Aoyama, Gosho']",Shounen Sunday
Hametsu no Kanojo,133871,Manga,,,Publishing,['Romance'],5.95,15164,"['Hirose, Takuji']",Comic Newtype
Heion Sedai no Idaten-tachi,115806,Manga,,,Publishing,"['Action', 'Adventure', 'Fantasy']",7.14,5823,"['Cool-kyou Shinja', 'Amahara']",Young Animal
Hige wo Soru. Soshite Joshikousei wo Hirou.,116766,Manga,,,Publishing,"['Drama', 'Romance']",7.35,3714,"['Shimesaba', 'Adachi, Imaru']",Shounen Ace
Isekai Kuimetsu no Same,131228,Manga,,,Publishing,"['Comedy', 'Fantasy']",6.96,8106,['Kuboken'],Comic Valkyrie
Jikan Teishi Yuusha,124797,Manga,,,Publishing,"['Adventure', 'Comedy', 'Fantasy', 'Ecchi']",6.75,10505,"['Mitsunaga, Yasunori']",Shounen Sirius
Joshikousei to Seishokusha-san,129874,Manga,30,3,Finished,"['Comedy', 'Ecchi']",6.74,10628,"['Zaisei, Roro']",KiSSCA
Kaette kudasai! Akutsu-san,122353,Manga,,,Publishing,"['Comedy', 'Romance']",7.4,3276,"['Nagaoka, Taichi']",Young Ace UP
Kaifuku Jutsushi no Yarinaoshi,108197,Manga,,,Publishing,"['Fantasy', 'Erotica']",6.11,,"['Tsukiyo, Rui', 'Haga, Souken']",Young Ace UP
Kawaii Joushi wo Komarasetai,96109,Manga,,,Publishing,"['Comedy', 'Romance']",7.14,5876,"['Tachibana, Roku']",Manga Time Special
Kemono Jihen,104076,Manga,,,Publishing,"['Action', 'Supernatural']",7.75,1336,"['Aimoto, Shou']",Jump SQ.
Kengan Ashura,72025,Manga,256,27,Finished,['Action'],8.3,268,"['Daromeon', 'Sandrovich, Yabako']",Ura Sunday
Kenja ga Nakama ni Natta!,135578,Manga,,,Publishing,['Comedy'],7.17,5561,['Azu'],Shounen Magazine (Weekly)
Kimi ni Aisarete Itakatta,107776,Manga,,,Publishing,['Drama'],6.31,14274,"['Shiruka, Bakaudon']",Manga Action
Kiss shite Kurenakya Shinjau,119672,Manga,31,3,Finished,"['Comedy', 'Romance']",6.4,13758,"['Nishikida, Keishi']",Magazine pocket
Koi wa Sekai Seifuku no Ato de,123362,Manga,,,Publishing,"['Comedy', 'Romance']",7.54,2327,"['Wakamatsu, Takahiro', 'Hiroshi, Noda']",Shounen Magazine (Monthly)
"Kumo desu ga, Nani ka?",95353,Manga,,,Publishing,"['Action', 'Adventure', 'Comedy', 'Fantasy']",7.87,972,"['Kakashi, Asahiro', 'Baba, Okina']",Young Ace UP
Machigatta Ko wo Mahou Shoujo ni Shiteshimatta,103815,Manga,,,Publishing,['Comedy'],7.28,4402,['Souryuu'],Kurage Bunch
Magi: Sinbad no Bouken,48025,Manga,182,19,Finished,"['Action', 'Adventure', 'Fantasy']",8.1,539,"['Ohtaka, Shinobu', 'Ohtera, Yoshifumi']",Ura Sunday
Mahou Shoujo of the End,40175,Manga,64,16,Finished,"['Action', 'Horror', 'Mystery', 'Supernatural']",6.87,9133,"['Satou, Kentarou']",Bessatsu Shounen Champion
"Maou no Musume, Sugoku Choroi.",130255,Manga,,,Publishing,"['Comedy', 'Fantasy']",6.59,12237,"['Chiaki, Tarou']",Manga Cross
Maou-sama ni Shoukan sareta kedo Kotoba ga Tsuujinai.,124543,Manga,,,Publishing,"['Comedy', 'Fantasy', 'Romance']",7.19,5336,['Utashima'],Comic Meteor
Mushoku Tensei: Roxy datte Honki desu,115498,Manga,,,Publishing,"['Action', 'Adventure', 'Fantasy']",7.54,2309,"['Iwami, Shouko']",ComicWalker
Nukenai Seiken-chan,119965,Manga,70,6,Finished,"['Adventure', 'Comedy', 'Fantasy']",7.11,6253,"['Kumagai, Yuuki']",Sunday Webry
Ookami-kun wa Hayakawa-san ni Katenai,131294,Manga,,,Publishing,"['Comedy', 'Romance', 'Supernatural']",6.85,9472,"['Hareyama, Harezou']",Kurage Bunch
Otome Game Sekai wa Mob ni Kibishii Sekai desu,116157,Manga,,,Publishing,"['Fantasy', 'Romance']",7.68,1613,"['Mishima, Yomu', 'Shiosato, Jun']",Dra-Dra Sharp#
Otome Kaijuu Caraméliser,113210,Manga,,,Publishing,"['Romance', 'Supernatural']",7.48,2637,"['Naki, Ringo']",Comic Alive
Parallel Paradise,105029,Manga,,,Publishing,"['Fantasy', 'Erotica']",6.33,,"['Okamoto, Lynn']",Young Magazine (Weekly)
Peter Grill to Kenja no Jikan,109840,Manga,,,Publishing,"['Comedy', 'Fantasy', 'Ecchi']",6.38,13876,"['Hiyama, Daisuke']",Monthly Action
Reincarnation no Kaben,75487,Manga,,,Publishing,"['Action', 'Mystery', 'Supernatural']",7.43,3072,"['Konishi, Mikihisa']",Blade Online
S-Rank Boukensha de Aru Ore no Musume-tachi wa Juudo no Fathercon deshita,126634,Manga,,,Publishing,"['Adventure', 'Fantasy']",6.98,7910,"['Nozomi, Tsubame', 'Tomobashi, Kametsu']",Comic Gardo
Sakurai-san wa Kizuite Hoshii,124036,Manga,26,4,Finished,"['Comedy', 'Slice of Life']",7.42,3093,"['Akino, Sora']",Dengeki Daioh
Sekai ka Kanojo ka Erabenai,106202,Manga,45,9,Finished,"['Comedy', 'Romance', 'Supernatural']",7.19,5282,"['Uchiyama, Atsushi']",Bessatsu Shounen Magazine
"Sentouin, Hakenshimasu!",113549,Manga,,,Publishing,"['Action', 'Comedy', 'Fantasy']",7.38,3423,"['Kiasa, Masaaki', 'Akatsuki, Natsume']",Comic Alive
Shaman King: Flowers,16572,Manga,29,6,Finished,"['Action', 'Adventure', 'Comedy', 'Supernatural']",7.09,6431,"['Takei, Hiroyuki']",Jump X
"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su",130331,Manga,,,Publishing,"['Action', 'Adventure']",7.49,2630,"['Fuji, Ryousuke', 'Katarina']",Shounen Magazine (Weekly)
Shijou Saikyou Orc-san no Tanoshii Isekai Harem-zukuri,125660,Manga,,,Publishing,"['Adventure', 'Comedy', 'Fantasy']",6.71,10986,"['Tsukimi, Takashi', 'Tsukiyo, Rui']",MangaONE
Shishidou-san ni Shikararetai.,122584,Manga,23,2,Finished,"['Comedy', 'Romance']",6.74,10608,"['Mogi, Yasunobu']",Manga 4-koma Palette
Shuumatsu no Harem,98752,Manga,,,Publishing,"['Sci-Fi', 'Erotica']",6.19,,"['Shono, Kotaro', 'LINK']",Shounen Jump+
Stop!! Hibari-kun!,40981,Manga,53,4,Finished,"['Comedy', 'Romance']",6.96,8073,"['Eguchi, Hisashi']",Shounen Jump (Weekly)
Strategic Lovers,134533,Manga,,,Publishing,['Erotica'],6.12,,"['Sanshoku, Amido.']",Dragon Age
Suicide Boy,124272,Manhwa,,,Publishing,"['Comedy', 'Slice of Life']",7.37,3519,['Parkgee'],Lezhin Comics Webtoon
Tejina-senpai,97292,Manga,132,8,Finished,"['Comedy', 'Ecchi']",6.62,11927,['Azu'],Young Magazine (Weekly)
Tenjou Tenge,73,Manga,136,22,Finished,"['Action', 'Drama', 'Romance', 'Supernatural', 'Ecchi']",7.28,4305,['Oh! Great'],Ultra Jump
Tokedase! Mizore-chan,117982,Manga,65,6,Finished,"['Comedy', 'Slice of Life', 'Supernatural']",7.43,3073,"['Tabi, Hanao']",Shounen Jump+
Tsurezure Children,58027,Manga,212,12,Finished,"['Comedy', 'Romance']",8.24,337,"['Wakabayashi, Toshiya']",Shounen Magazine (Weekly)
Ueno-san wa Bukiyou,94877,Manga,,,Publishing,['Comedy'],6.89,8957,['tugeneko'],Young Animal
Yakumo-san wa Ezuke ga Shitai.,102601,Manga,89,11,Finished,[],7.39,3344,['Satomi U'],Young Gangan
Zannen Onna Kanbu Black General-san,100817,Manga,,,Publishing,['Comedy'],7.64,1802,['jin'],Dragon Age
Zetman,1534,Manga,226,20,Finished,"['Action', 'Drama', 'Romance', 'Sci-Fi', 'Supernatural']",7.66,1670,"['Katsura, Masakazu']",Young Jump
A-Rank Boukensha no Slow Life,124049,Manga,,,Publishing,"['Adventure', 'Fantasy', 'Romance', 'Slice of Life']",6.58,12296,"['Warabino, Kugeko', 'Renkinou']",Monster Comics
Arifureta Shokugyou de Sekai Saikyou,96528,Manga,,,Publishing,"['Action', 'Adventure', 'Fantasy']",7.3,4180,"['Shirakome, Ryou', 'RoGa']",Comic Gardo
Assassins Pride,105405,Manga,,,Publishing,['Fantasy'],6.98,7834,"['Katou, Yoshie', 'Amagi, Kei']",Ultra Jump
Battle Royale,142,Manga,119,15,Finished,"['Action', 'Drama', 'Horror']",7.92,846,"['Taguchi, Masayuki', 'Takami, Koushun']",Young Champion Magazine
Boku no Kanojo-sensei,119798,Manga,,,Publishing,"['Comedy', 'Romance', 'Ecchi']",6.28,14368,"['Kagami, Yuu', 'Meng, Lin', 'Hoshikawagani']",Dra-Dra Sharp#
Death March kara Hajimaru Isekai Kyousoukyoku,83021,Manga,,,Publishing,['Fantasy'],7.09,6406,"['Aya, Megumu', 'Ainana, Hiro']",Dragon Age
Domestic na Kanojo,70941,Manga,292,28,Finished,"['Drama', 'Romance']",7.18,5432,"['Sasuga, Kei']",Shounen Magazine (Weekly)
"Doryoku Shisugita Sekai Saikyou no Butouka wa, Mahou Sekai wo Yoyuu de Ikinuku.",121204,Manga,,,Publishing,"['Action', 'Adventure', 'Fantasy']",6.16,14791,"['Wankosoba', 'Nagatsuki, Masami']",Suiyoubi wa Mattari Dash X Comic
Eden no Ori,12586,Manga,185,21,Finished,"['Action', 'Adventure', 'Fantasy', 'Ecchi']",7.68,1604,"['Yamada, Yoshinobu']",Shounen Magazine (Weekly)
Genjitsu Shugi Yuusha no Oukoku Saikenki,107795,Manga,,,Publishing,"['Action', 'Fantasy']",7.5,2541,"['Ueda, Satoshi', 'Dozeumaru']",Comic Gardo
Hagure Idol: Jigoku-hen,83835,Manga,,,Publishing,['Erotica'],5.84,,"['Takatou, Rui']",Bessatsu Manga Goraku
Hajimete no Gal,98938,Manga,,,Publishing,"['Comedy', 'Romance', 'Ecchi']",6.79,10047,"['Ueno, Meguru']",Shounen Ace
Isekai Maou to Shoukan Shoujo no Dorei Majutsu,91714,Manga,,,Publishing,"['Action', 'Comedy', 'Fantasy', 'Romance', 'Ecchi']",7.03,7184,"['Murasaki, Yukiya', 'Fukuda, Naoto']",Suiyoubi no Sirius
Kakkou no Iinazuke,123602,Manga,,,Publishing,"['Comedy', 'Romance']",6.96,8164,"['Yoshikawa, Miki']",Shounen Magazine (Weekly)
Kanojo mo Kanojo,124940,Manga,,,Publishing,"['Comedy', 'Romance', 'Slice of Life']",7.02,7341,['Hiroyuki'],Shounen Magazine (Weekly)
Kenja no Mago,99377,Manga,,,Publishing,"['Action', 'Comedy', 'Fantasy']",7.02,7307,"['Yoshioka, Tsuyoshi', 'Shunsuke, Ogata']",Young Ace UP
"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen",116943,Manga,43,7,Finished,"['Action', 'Fantasy', 'Romance']",7.07,6752,"['okama', 'Sazane, Kei']",Young Animal
Mamahaha no Tsurego ga Motokano datta,122649,Manga,,,Publishing,"['Comedy', 'Romance']",7,7630,"['Kusakabe, Rei', 'Kamishiro, Kyousuke']",Dra-Dra Sharp#
